"guid","DisplayName","Description","Category","Version","ResourceID"
"a972fe34-7882-4476-87cf-eb9631785fb5","Enable logging by category group for microsoft.dbforpostgresql/servergroupsv2 to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.dbforpostgresql/servergroupsv2.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a972fe34-7882-4476-87cf-eb9631785fb5"
"a9934fd7-29f2-4e6d-ab3d-607ea38e9079","SQL Managed Instances should avoid using GRS backup redundancy","Managed Instances should avoid using the default geo-redundant storage for backups, if data residency rules require data to stay within a specific region. Note: Azure Policy is not enforced when creating a database using T-SQL. If not explicitly specified, database with geo-redundant backup storage is created via T-SQL.","SQL","2.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9934fd7-29f2-4e6d-ab3d-607ea38e9079"
"a9a08d1c-09b1-48f1-90ea-029bbdf7111e","Microsoft Managed Control 1199 - Configuration Change Control | Cryptography Management","Microsoft implements this Configuration Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9a08d1c-09b1-48f1-90ea-029bbdf7111e"
"a9a33475-481d-4b81-9116-0bf02ffe67e8","[Deprecated]: Show audit results from Windows VMs configurations in 'System Audit Policies - Detailed Tracking'","This policy should only be used along with its corresponding deploy policy in an initiative. This definition allows Azure Policy to process the results of auditing Windows virtual machines with non-compliant settings in Group Policy category: 'System Audit Policies - Detailed Tracking'. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/a9a33475-481d-4b81-9116-0bf02ffe67e8"
"a9b426fe-8856-4945-8600-18c5dd1cca2a","Configure container registries to disable repository scoped access token.","Disable repository scoped access tokens for your registry so that repositories are not accessible by tokens. Disabling local authentication methods like admin user, repository scoped access tokens and anonymous pull improves security by ensuring that container registries exclusively require Azure Active Directory identities for authentication. Learn more at: https://aka.ms/acr/authentication.","Container Registry","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9b426fe-8856-4945-8600-18c5dd1cca2a"
"a9b99dd8-06c5-4317-8629-9d86a3c6e7d9","Deploy network watcher when virtual networks are created","This policy creates a network watcher resource in regions with virtual networks. You need to ensure existence of a resource group named networkWatcherRG, which will be used to deploy network watcher instances.","Network","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9b99dd8-06c5-4317-8629-9d86a3c6e7d9"
"a9eae324-d327-4539-9293-b48e122465f8","Microsoft Managed Control 1511 - Personnel Screening","Microsoft implements this Personnel Security control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/a9eae324-d327-4539-9293-b48e122465f8"
"a9ebdeda-251a-4311-92be-5167d73b1682","Enable logging by category group for Azure FarmBeats (microsoft.agfoodplatform/farmbeats) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Azure FarmBeats (microsoft.agfoodplatform/farmbeats).","Monitoring","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/a9ebdeda-251a-4311-92be-5167d73b1682"
"aa0ddd99-43eb-302d-3f8f-42b499182960","Install an alarm system","CMA_0338 - Install an alarm system","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/aa0ddd99-43eb-302d-3f8f-42b499182960"
"aa305b4d-8c84-1754-0c74-dec004e66be0","Develop contingency plan","CMA_C1244 - Develop contingency plan","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/aa305b4d-8c84-1754-0c74-dec004e66be0"
"aa633080-8b72-40c4-a2d7-d00c03e80bed","[Deprecated]: MFA should be enabled on accounts with owner permissions on your subscription","This policy definition is no longer the recommended way to achieve its intent. Instead of continuing to use this policy, we recommend you assign this replacement policy with policy ID e3e008c3-56b9-4133-8fd7-d3347377402a. Learn more about policy definition deprecation at aka.ms/policydefdeprecation","Security Center","3.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/aa633080-8b72-40c4-a2d7-d00c03e80bed"
"aa78af66-1659-40aa-90b0-b35b616adbdc","Enable logging by category group for microsoft.networkanalytics/dataproducts to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.networkanalytics/dataproducts.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aa78af66-1659-40aa-90b0-b35b616adbdc"
"aa81768c-cb87-4ce2-bfaa-00baa10d760c","[Deprecated]: Ensure that Register with Azure Active Directory is enabled on WEB App","This policy is a duplicate of the respective Managed Identity policies. Please use /providers/Microsoft.Authorization/policyDefinitions/2b9ad585-36bc-4615-b300-fd4435808332 instead.","App Service","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/aa81768c-cb87-4ce2-bfaa-00baa10d760c"
"aa892c0d-2c40-200c-0dd8-eac8c4748ede","Employ automatic emergency lighting","CMA_0209 - Employ automatic emergency lighting","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/aa892c0d-2c40-200c-0dd8-eac8c4748ede"
"aaa4560d-9580-4804-a5e5-b9ffb469d49e","Enable logging by category group for Azure Data Explorer Clusters (microsoft.kusto/clusters) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Azure Data Explorer Clusters (microsoft.kusto/clusters).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aaa4560d-9580-4804-a5e5-b9ffb469d49e"
"aaa64d2d-2fa3-45e5-b332-0b031b9b30e8","Configure IoT Hub device provisioning instances to use private DNS zones","Use private DNS zones to override the DNS resolution for a private endpoint. A private DNS zone links to your virtual network to resolve to an IoT Hub device provisioning service instance. Learn more at: https://aka.ms/iotdpsvnet.","Internet of Things","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aaa64d2d-2fa3-45e5-b332-0b031b9b30e8"
"aabb155f-e7a5-4896-a767-e918bfae2ee0","Microsoft Managed Control 1539 - Security Categorization","Microsoft implements this Risk Assessment control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aabb155f-e7a5-4896-a767-e918bfae2ee0"
"aac17c36-2ac1-417f-ba74-6305f2ce6ad5","Microsoft Managed Control 1859 - Privacy Notice","Microsoft implements this Transparency control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aac17c36-2ac1-417f-ba74-6305f2ce6ad5"
"aade2723-e7f6-46fd-b1dc-e6c2c7f7edc4","Enable logging by category group for 1ES Hosted Pools (microsoft.cloudtest/hostedpools) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for 1ES Hosted Pools (microsoft.cloudtest/hostedpools).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aade2723-e7f6-46fd-b1dc-e6c2c7f7edc4"
"aae8d54c-4bce-4c04-b3aa-5b65b67caac8","Microsoft Managed Control 1006 - Account Management","Microsoft implements this Access Control control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aae8d54c-4bce-4c04-b3aa-5b65b67caac8"
"aafef03e-fea8-470b-88fa-54bd1fcd7064","Microsoft Managed Control 1461 - Monitoring Physical Access","Microsoft implements this Physical and Environmental Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/aafef03e-fea8-470b-88fa-54bd1fcd7064"
"ab02bb73-4ce1-89dd-3905-d93042809ba0","Align business objectives and IT goals","CMA_0008 - Align business objectives and IT goals","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/ab02bb73-4ce1-89dd-3905-d93042809ba0"
"ab55cdb0-c7dd-4bd8-ae22-a7cea7594e9c","Microsoft Managed Control 1073 - Access Control for Portable And Mobile Systems","Microsoft implements this Access Control control","Regulatory Compliance","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/ab55cdb0-c7dd-4bd8-ae22-a7cea7594e9c"
"ab6a902f-9493-453b-928d-62c30b11b5a6","Function apps should have Client Certificates (Incoming client certificates) enabled","Client certificates allow for the app to request a certificate for incoming requests. Only clients that have a valid certificate will be able to reach the app. This policy applies to apps with Http version set to 1.1.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/ab6a902f-9493-453b-928d-62c30b11b5a6"
"ab965db2-d2bf-4b64-8b39-c38ec8179461","[Deprecated]: Ensure that 'PHP version' is the latest, if used as a part of the Function app","PHP cannot be used with Function apps.","App Service","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/ab965db2-d2bf-4b64-8b39-c38ec8179461"
"ab9ca4fc-5d29-4c62-bbad-018df1f5f0dd","[Deprecated]: App Service app slots should enable outbound non-RFC 1918 traffic to Azure Virtual Network","By default, if one uses regional Azure Virtual Network (VNET) integration, the app only routes RFC1918 traffic into that respective virtual network. Using the API to set 'vnetRouteAllEnabled' to true enables all outbound traffic into the Azure Virtual Network. This setting allows features like network security groups and user defined routes to be used for all outbound traffic from the App Service app.","App Service","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/ab9ca4fc-5d29-4c62-bbad-018df1f5f0dd"
"aba46665-c3a7-4319-ace1-a0282deebac2","[Deprecated]: Configure Arc machines to create the Microsoft Defender for Cloud user-defined pipeline using Azure Monitor Agent","This policy is deprecated as part of Microsoft Defender for Cloud updated strategy. As part of this strategy, Azure Monitor agent is no longer required to receive Defender for Servers security features, but is required for Defender for SQL Server on machines. For more information visit: https://aka.ms/MdcAgentStrategy. Configure Arc machines to create the Microsoft Defender for Cloud user-defined pipeline using Azure Monitor Agent.","Security Center","1.2.1-deprecated","/providers/Microsoft.Authorization/policyDefinitions/aba46665-c3a7-4319-ace1-a0282deebac2"
"abb62520-ee66-4bdb-96d3-49ad98c66131","Enable logging by category group for Azure Spring Apps (microsoft.appplatform/spring) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Azure Spring Apps (microsoft.appplatform/spring).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/abb62520-ee66-4bdb-96d3-49ad98c66131"
"abcc6037-1fc4-47f6-aac5-89706589be24","[Deprecated]: Automatic provisioning of security monitoring agent","Installs security agent on VMs for advanced security alerts and preventions in Azure Security Center. Applies only for subscriptions that use Azure Security Center.","Security Center","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/abcc6037-1fc4-47f6-aac5-89706589be24"
